Code,Name,Catagory
S01006950,Newmachar and Fintray - 05,Geo_Data_Zone2011
S01006951,Newmachar and Fintray - 06,Geo_Data_Zone2011
S01006952,Balmedie and Potterton - 01,Geo_Data_Zone2011
S01006953,Balmedie and Potterton - 02,Geo_Data_Zone2011
S01006954,Balmedie and Potterton - 03,Geo_Data_Zone2011
S01006955,Balmedie and Potterton - 04,Geo_Data_Zone2011
S01006956,Balmedie and Potterton - 05,Geo_Data_Zone2011
S01006957,Balmedie and Potterton - 06,Geo_Data_Zone2011
S01006958,Ellon East - 01,Geo_Data_Zone2011
S01006959,Ellon East - 02,Geo_Data_Zone2011
S01006960,Ellon East - 03,Geo_Data_Zone2011
S01006961,Ellon East - 04,Geo_Data_Zone2011
S01006962,Ellon East - 05,Geo_Data_Zone2011
S01006963,Ellon East - 06,Geo_Data_Zone2011
S01006964,Ellon East - 07,Geo_Data_Zone2011
S01006965,Ellon West - 01,Geo_Data_Zone2011
S01006966,Ellon West - 02,Geo_Data_Zone2011
S01006967,Ellon West - 03,Geo_Data_Zone2011
S01006968,Ellon West - 04,Geo_Data_Zone2011
S01006969,Ellon West - 05,Geo_Data_Zone2011
S01006970,Ellon West - 06,Geo_Data_Zone2011
S01006971,Ellon West - 07,Geo_Data_Zone2011
S01006972,Ythanside - 01,Geo_Data_Zone2011
S01006973,Ythanside - 02,Geo_Data_Zone2011
S01006974,Ythanside - 03,Geo_Data_Zone2011
S01006975,Ythanside - 04,Geo_Data_Zone2011
S01006976,Ythanside - 05,Geo_Data_Zone2011
S01006977,Ythanside - 06,Geo_Data_Zone2011
S01006978,Ythsie - 01,Geo_Data_Zone2011
S01006979,Ythsie - 02,Geo_Data_Zone2011
S01006980,Ythsie - 03,Geo_Data_Zone2011
S01006981,Ythsie - 04,Geo_Data_Zone2011
S01006982,Ythsie - 05,Geo_Data_Zone2011
S01006983,Ythsie - 06,Geo_Data_Zone2011
S01006984,Ythsie - 07,Geo_Data_Zone2011
S01006985,Barrahill - 01,Geo_Data_Zone2011
S01006986,Barrahill - 02,Geo_Data_Zone2011
S01006987,Barrahill - 03,Geo_Data_Zone2011
S01006988,Barrahill - 04,Geo_Data_Zone2011
S01006989,Barrahill - 05,Geo_Data_Zone2011
S01006990,Barrahill - 06,Geo_Data_Zone2011
S01006991,Fyvie-Rothie - 01,Geo_Data_Zone2011
S01006992,Fyvie-Rothie - 02,Geo_Data_Zone2011
S01006993,Fyvie-Rothie - 03,Geo_Data_Zone2011
S01006994,Fyvie-Rothie - 04,Geo_Data_Zone2011
S01006995,Fyvie-Rothie - 05,Geo_Data_Zone2011
S01006996,Fyvie-Rothie - 06,Geo_Data_Zone2011
S01006997,"Insch, Oyne and Ythanwells - 01",Geo_Data_Zone2011
S01006998,"Insch, Oyne and Ythanwells - 02",Geo_Data_Zone2011
S01006999,"Insch, Oyne and Ythanwells - 03",Geo_Data_Zone2011
S01007000,"Insch, Oyne and Ythanwells - 04",Geo_Data_Zone2011
S01007001,"Insch, Oyne and Ythanwells - 05",Geo_Data_Zone2011
S01007002,Clashindarroch - 01,Geo_Data_Zone2011
S01007003,Clashindarroch - 02,Geo_Data_Zone2011
S01007004,Clashindarroch - 03,Geo_Data_Zone2011
S01007005,Clashindarroch - 04,Geo_Data_Zone2011
S01007006,Clashindarroch - 05,Geo_Data_Zone2011
S01007007,Clashindarroch - 06,Geo_Data_Zone2011
S01007008,Huntly - 01,Geo_Data_Zone2011
S01007009,Huntly - 02,Geo_Data_Zone2011
S01007010,Huntly - 03,Geo_Data_Zone2011
S01007011,Huntly - 04,Geo_Data_Zone2011
S01007012,Huntly - 05,Geo_Data_Zone2011
S01007013,Auchterless and Monquhitter - 01,Geo_Data_Zone2011
S01007014,Auchterless and Monquhitter - 02,Geo_Data_Zone2011
S01007015,Auchterless and Monquhitter - 03,Geo_Data_Zone2011
S01007016,Auchterless and Monquhitter - 04,Geo_Data_Zone2011
S01007017,Turriff - 01,Geo_Data_Zone2011
S01007018,Turriff - 02,Geo_Data_Zone2011
S01007019,Turriff - 03,Geo_Data_Zone2011
S01007020,Turriff - 04,Geo_Data_Zone2011
S01007021,Turriff - 05,Geo_Data_Zone2011
S01007022,Turriff - 06,Geo_Data_Zone2011
S01007023,"Portsoy, Fordyce and Cornhill - 01",Geo_Data_Zone2011
S01007024,"Portsoy, Fordyce and Cornhill - 02",Geo_Data_Zone2011
S01007025,"Portsoy, Fordyce and Cornhill - 03",Geo_Data_Zone2011
S01007026,"Portsoy, Fordyce and Cornhill - 04",Geo_Data_Zone2011
S01007027,Aberchirder and Whitehills - 01,Geo_Data_Zone2011
S01007028,Aberchirder and Whitehills - 02,Geo_Data_Zone2011
S01007029,Aberchirder and Whitehills - 03,Geo_Data_Zone2011
S01007030,Aberchirder and Whitehills - 04,Geo_Data_Zone2011
S01007031,Aberchirder and Whitehills - 05,Geo_Data_Zone2011
S01007032,Banff - 01,Geo_Data_Zone2011
S01007033,Banff - 02,Geo_Data_Zone2011
S01007034,Banff - 03,Geo_Data_Zone2011
S01007035,Banff - 04,Geo_Data_Zone2011
S01007036,Banff - 05,Geo_Data_Zone2011
S01007037,Macduff - 01,Geo_Data_Zone2011
S01007038,Macduff - 02,Geo_Data_Zone2011
S01007039,Macduff - 03,Geo_Data_Zone2011
S01007040,Macduff - 04,Geo_Data_Zone2011
S01007041,Macduff - 05,Geo_Data_Zone2011
S01007042,Gardenstown and King Edward - 01,Geo_Data_Zone2011
S01007043,Gardenstown and King Edward - 02,Geo_Data_Zone2011
S01007044,Gardenstown and King Edward - 03,Geo_Data_Zone2011
S01007045,Gardenstown and King Edward - 04,Geo_Data_Zone2011
S01007046,New Pitsligo - 01,Geo_Data_Zone2011
S01007047,New Pitsligo - 02,Geo_Data_Zone2011
S01007048,New Pitsligo - 03,Geo_Data_Zone2011
S01007049,New Pitsligo - 04,Geo_Data_Zone2011
S01007050,Deer and Mormond - 01,Geo_Data_Zone2011
S01007051,Deer and Mormond - 02,Geo_Data_Zone2011
S01007052,Deer and Mormond - 03,Geo_Data_Zone2011
S01007053,Deer and Mormond - 04,Geo_Data_Zone2011
S01007054,Deer and Mormond - 05,Geo_Data_Zone2011
S01007055,Deer and Mormond - 06,Geo_Data_Zone2011
S01007056,Deer and Mormond - 07,Geo_Data_Zone2011
S01007057,Mintlaw - 01,Geo_Data_Zone2011
S01007058,Mintlaw - 02,Geo_Data_Zone2011
S01007059,Mintlaw - 03,Geo_Data_Zone2011
S01007060,Mintlaw - 04,Geo_Data_Zone2011
S01007061,Auchnagatt - 01,Geo_Data_Zone2011
S01007062,Auchnagatt - 02,Geo_Data_Zone2011
S01007063,Auchnagatt - 03,Geo_Data_Zone2011
S01007064,Auchnagatt - 04,Geo_Data_Zone2011
S01007065,Cruden - 01,Geo_Data_Zone2011
S01007066,Cruden - 02,Geo_Data_Zone2011
S01007067,Cruden - 03,Geo_Data_Zone2011
S01007068,Cruden - 04,Geo_Data_Zone2011
S01007069,Cruden - 05,Geo_Data_Zone2011
S01007070,Cruden - 06,Geo_Data_Zone2011
S01007071,Cruden - 07,Geo_Data_Zone2011
S01007072,Peterhead Links - 01,Geo_Data_Zone2011
S01007073,Peterhead Links - 02,Geo_Data_Zone2011
S01007074,Peterhead Links - 03,Geo_Data_Zone2011
S01007075,Peterhead Links - 04,Geo_Data_Zone2011
S01007076,Peterhead Links - 05,Geo_Data_Zone2011
S01007077,Peterhead Links - 06,Geo_Data_Zone2011
S01007078,Peterhead Bay - 01,Geo_Data_Zone2011
S01007079,Peterhead Bay - 02,Geo_Data_Zone2011
S01007080,Peterhead Bay - 03,Geo_Data_Zone2011
S01007081,Peterhead Harbour - 01,Geo_Data_Zone2011
S01007082,Peterhead Harbour - 02,Geo_Data_Zone2011
S01007083,Peterhead Harbour - 03,Geo_Data_Zone2011
S01007084,Peterhead Harbour - 04,Geo_Data_Zone2011
S01007085,Peterhead Harbour - 05,Geo_Data_Zone2011
S01007086,Peterhead Harbour - 06,Geo_Data_Zone2011
S01007087,Peterhead Harbour - 07,Geo_Data_Zone2011
S01007088,Peterhead Harbour - 08,Geo_Data_Zone2011
S01007089,Peterhead Ugieside - 01,Geo_Data_Zone2011
S01007090,Peterhead Ugieside - 02,Geo_Data_Zone2011
S01007091,Peterhead Ugieside - 03,Geo_Data_Zone2011
S01007092,Peterhead Ugieside - 04,Geo_Data_Zone2011
S01007093,Peterhead Ugieside - 05,Geo_Data_Zone2011
S01007094,Peterhead Ugieside - 06,Geo_Data_Zone2011
S01007095,Longside and Rattray - 01,Geo_Data_Zone2011
S01007096,Longside and Rattray - 02,Geo_Data_Zone2011
S01007097,Longside and Rattray - 03,Geo_Data_Zone2011
S01007098,Longside and Rattray - 04,Geo_Data_Zone2011
S01007099,Longside and Rattray - 05,Geo_Data_Zone2011
S01007100,Longside and Rattray - 06,Geo_Data_Zone2011
S01007101,Longside and Rattray - 07,Geo_Data_Zone2011
S01007102,Longside and Rattray - 08,Geo_Data_Zone2011
S01007103,Rosehearty and Strathbeg - 01,Geo_Data_Zone2011
S01007104,Rosehearty and Strathbeg - 02,Geo_Data_Zone2011
S01007105,Rosehearty and Strathbeg - 03,Geo_Data_Zone2011
S01007106,Rosehearty and Strathbeg - 04,Geo_Data_Zone2011
S01007107,Rosehearty and Strathbeg - 05,Geo_Data_Zone2011
S01007108,Rosehearty and Strathbeg - 06,Geo_Data_Zone2011
S01007109,Rosehearty and Strathbeg - 07,Geo_Data_Zone2011
S01007110,Rosehearty and Strathbeg - 08,Geo_Data_Zone2011
S01007111,Rosehearty and Strathbeg - 09,Geo_Data_Zone2011
S01007112,Fraserburgh Smiddyhill - 01,Geo_Data_Zone2011
S01007113,Fraserburgh Smiddyhill - 02,Geo_Data_Zone2011
S01007114,Fraserburgh Smiddyhill - 03,Geo_Data_Zone2011
S01007115,Fraserburgh Smiddyhill - 04,Geo_Data_Zone2011
S01007116,Fraserburgh Smiddyhill - 05,Geo_Data_Zone2011
S01007117,Fraserburgh Smiddyhill - 06,Geo_Data_Zone2011
S01007118,Fraserburgh Lochpots - 01,Geo_Data_Zone2011
S01007119,Fraserburgh Lochpots - 02,Geo_Data_Zone2011
S01007120,Fraserburgh Lochpots - 03,Geo_Data_Zone2011
S01007121,Fraserburgh Central-Academy - 01,Geo_Data_Zone2011
S01007122,Fraserburgh Central-Academy - 02,Geo_Data_Zone2011
S01007123,Fraserburgh Central-Academy - 03,Geo_Data_Zone2011
S01007124,Fraserburgh Central-Academy - 04,Geo_Data_Zone2011
S01007125,Fraserburgh Harbour and Broadsea - 01,Geo_Data_Zone2011
S01007126,Fraserburgh Harbour and Broadsea - 02,Geo_Data_Zone2011
S01007127,Fraserburgh Harbour and Broadsea - 03,Geo_Data_Zone2011
S01007128,Fraserburgh Harbour and Broadsea - 04,Geo_Data_Zone2011
S01007129,South Angus - 01,Geo_Data_Zone2011
S01007130,South Angus - 02,Geo_Data_Zone2011
S01007131,South Angus - 03,Geo_Data_Zone2011
S01007132,South Angus - 04,Geo_Data_Zone2011
S01007133,South Angus - 05,Geo_Data_Zone2011
S01007134,South Angus - 06,Geo_Data_Zone2011
S01007135,South Angus - 07,Geo_Data_Zone2011
S01007136,South Angus - 08,Geo_Data_Zone2011
S01007137,Monikie - 01,Geo_Data_Zone2011
S01007138,Monikie - 02,Geo_Data_Zone2011
S01007139,Monikie - 03,Geo_Data_Zone2011
S01007140,Monikie - 04,Geo_Data_Zone2011
S01007141,Monikie - 05,Geo_Data_Zone2011
S01007142,Monikie - 06,Geo_Data_Zone2011
S01007143,Monikie - 07,Geo_Data_Zone2011
S01007144,Monikie - 08,Geo_Data_Zone2011
S01007145,Monifieth West - 01,Geo_Data_Zone2011
S01007146,Monifieth West - 02,Geo_Data_Zone2011
S01007147,Monifieth West - 03,Geo_Data_Zone2011
S01007148,Monifieth West - 04,Geo_Data_Zone2011
S01007149,Monifieth East - 01,Geo_Data_Zone2011
S01007150,Monifieth East - 02,Geo_Data_Zone2011
S01007151,Monifieth East - 03,Geo_Data_Zone2011
S01007152,Monifieth East - 04,Geo_Data_Zone2011
S01007153,Monifieth East - 05,Geo_Data_Zone2011
S01007154,Monifieth East - 06,Geo_Data_Zone2011
S01007155,Monifieth East - 07,Geo_Data_Zone2011
S01007156,Carnoustie West - 01,Geo_Data_Zone2011
S01007157,Carnoustie West - 02,Geo_Data_Zone2011
S01007158,Carnoustie West - 03,Geo_Data_Zone2011
S01007159,Carnoustie West - 04,Geo_Data_Zone2011
S01007160,Carnoustie West - 05,Geo_Data_Zone2011
S01007161,Carnoustie West - 06,Geo_Data_Zone2011
S01007162,Carnoustie West - 07,Geo_Data_Zone2011
S01007163,Carnoustie East - 01,Geo_Data_Zone2011
S01007164,Carnoustie East - 02,Geo_Data_Zone2011
S01007165,Carnoustie East - 03,Geo_Data_Zone2011
S01007166,Carnoustie East - 04,Geo_Data_Zone2011
S01007167,Carnoustie East - 05,Geo_Data_Zone2011
S01007168,Carnoustie East - 06,Geo_Data_Zone2011
S01007169,Carnoustie East - 07,Geo_Data_Zone2011
S01007170,Arbroath Landward - 01,Geo_Data_Zone2011
S01007171,Arbroath Landward - 02,Geo_Data_Zone2011
S01007172,Arbroath Landward - 03,Geo_Data_Zone2011
S01007173,Arbroath Kirkton - 01,Geo_Data_Zone2011
S01007174,Arbroath Kirkton - 02,Geo_Data_Zone2011
S01007175,Arbroath Kirkton - 03,Geo_Data_Zone2011
S01007176,Arbroath Kirkton - 04,Geo_Data_Zone2011
S01007177,Arbroath Kirkton - 05,Geo_Data_Zone2011
S01007178,Arbroath Kirkton - 06,Geo_Data_Zone2011
S01007179,Arbroath Kirkton - 07,Geo_Data_Zone2011
S01007180,Arbroath Keptie - 01,Geo_Data_Zone2011
S01007181,Arbroath Keptie - 02,Geo_Data_Zone2011
S01007182,Arbroath Keptie - 03,Geo_Data_Zone2011
S01007183,Arbroath Keptie - 04,Geo_Data_Zone2011
S01007184,Arbroath Harbour - 01,Geo_Data_Zone2011
S01007185,Arbroath Harbour - 02,Geo_Data_Zone2011
S01007186,Arbroath Harbour - 03,Geo_Data_Zone2011
S01007187,Arbroath Harbour - 04,Geo_Data_Zone2011
S01007188,Arbroath Harbour - 05,Geo_Data_Zone2011
S01007189,Arbroath Harbour - 06,Geo_Data_Zone2011
S01007190,Arbroath Cliffburn - 01,Geo_Data_Zone2011
S01007191,Arbroath Cliffburn - 02,Geo_Data_Zone2011
S01007192,Arbroath Cliffburn - 03,Geo_Data_Zone2011
S01007193,Arbroath Cliffburn - 04,Geo_Data_Zone2011
S01007194,Arbroath Cliffburn - 05,Geo_Data_Zone2011
S01007195,Arbroath Cliffburn - 06,Geo_Data_Zone2011
S01007196,Arbroath Cliffburn - 07,Geo_Data_Zone2011
S01007197,Arbroath Warddykes - 01,Geo_Data_Zone2011
S01007198,Arbroath Warddykes - 02,Geo_Data_Zone2011
S01007199,Arbroath Warddykes - 03,Geo_Data_Zone2011
S01007200,Arbroath Warddykes - 04,Geo_Data_Zone2011
S01007201,Arbroath Warddykes - 05,Geo_Data_Zone2011
S01007202,Arbroath Warddykes - 06,Geo_Data_Zone2011
S01007203,Arbroath Warddykes - 07,Geo_Data_Zone2011
S01007204,Lunan - 01,Geo_Data_Zone2011
S01007205,Lunan - 02,Geo_Data_Zone2011
S01007206,Lunan - 03,Geo_Data_Zone2011
S01007207,Lunan - 04,Geo_Data_Zone2011
S01007208,Montrose South - 01,Geo_Data_Zone2011
S01007209,Montrose South - 02,Geo_Data_Zone2011
S01007210,Montrose South - 03,Geo_Data_Zone2011
S01007211,Montrose South - 04,Geo_Data_Zone2011
S01007212,Montrose South - 05,Geo_Data_Zone2011
S01007213,Montrose South - 06,Geo_Data_Zone2011
S01007214,Montrose South - 07,Geo_Data_Zone2011
S01007215,Montrose North - 01,Geo_Data_Zone2011
S01007216,Montrose North - 02,Geo_Data_Zone2011
S01007217,Montrose North - 03,Geo_Data_Zone2011
S01007218,Montrose North - 04,Geo_Data_Zone2011
S01007219,Montrose North - 05,Geo_Data_Zone2011
S01007220,Montrose North - 06,Geo_Data_Zone2011
S01007221,Hillside - 01,Geo_Data_Zone2011
S01007222,Hillside - 02,Geo_Data_Zone2011
S01007223,Hillside - 03,Geo_Data_Zone2011
S01007224,Hillside - 04,Geo_Data_Zone2011
S01007225,Hillside - 05,Geo_Data_Zone2011
S01007226,Friockheim - 01,Geo_Data_Zone2011
S01007227,Friockheim - 02,Geo_Data_Zone2011
S01007228,Friockheim - 03,Geo_Data_Zone2011
S01007229,Friockheim - 04,Geo_Data_Zone2011
S01007230,Brechin East - 01,Geo_Data_Zone2011
S01007231,Brechin East - 02,Geo_Data_Zone2011
S01007232,Brechin East - 03,Geo_Data_Zone2011
S01007233,Brechin East - 04,Geo_Data_Zone2011
S01007234,Brechin East - 05,Geo_Data_Zone2011
S01007235,Brechin West - 01,Geo_Data_Zone2011
S01007236,Brechin West - 02,Geo_Data_Zone2011
S01007237,Brechin West - 03,Geo_Data_Zone2011
S01007238,Brechin West - 04,Geo_Data_Zone2011
S01007239,Brechin West - 05,Geo_Data_Zone2011
S01007240,Letham and Glamis - 01,Geo_Data_Zone2011
S01007241,Letham and Glamis - 02,Geo_Data_Zone2011
S01007242,Letham and Glamis - 03,Geo_Data_Zone2011
S01007243,Letham and Glamis - 04,Geo_Data_Zone2011
S01007244,Letham and Glamis - 05,Geo_Data_Zone2011
S01007245,Letham and Glamis - 06,Geo_Data_Zone2011
S01007246,Letham and Glamis - 07,Geo_Data_Zone2011
S01007247,Letham and Glamis - 08,Geo_Data_Zone2011
S01007248,Forfar East - 01,Geo_Data_Zone2011
S01007249,Forfar East - 02,Geo_Data_Zone2011
S01007250,Forfar East - 03,Geo_Data_Zone2011
S01007251,Forfar East - 04,Geo_Data_Zone2011
S01007252,Forfar East - 05,Geo_Data_Zone2011
S01007253,Forfar East - 06,Geo_Data_Zone2011
S01007254,Forfar Central - 01,Geo_Data_Zone2011
S01007255,Forfar Central - 02,Geo_Data_Zone2011
S01007256,Forfar Central - 03,Geo_Data_Zone2011
S01007257,Forfar Central - 04,Geo_Data_Zone2011
S01007258,Forfar Central - 05,Geo_Data_Zone2011
S01007259,Forfar Central - 06,Geo_Data_Zone2011
S01007260,Forfar West - 01,Geo_Data_Zone2011
S01007261,Forfar West - 02,Geo_Data_Zone2011
S01007262,Forfar West - 03,Geo_Data_Zone2011
S01007263,Forfar West - 04,Geo_Data_Zone2011
S01007264,Forfar West - 05,Geo_Data_Zone2011
S01007265,Forfar West - 06,Geo_Data_Zone2011
S01007266,Kirriemuir Landward - 01,Geo_Data_Zone2011
S01007267,Kirriemuir Landward - 02,Geo_Data_Zone2011
S01007268,Kirriemuir Landward - 03,Geo_Data_Zone2011
S01007269,Kirriemuir Landward - 04,Geo_Data_Zone2011
S01007270,Kirriemuir Landward - 05,Geo_Data_Zone2011
S01007271,Kirriemuir - 01,Geo_Data_Zone2011
S01007272,Kirriemuir - 02,Geo_Data_Zone2011
S01007273,Kirriemuir - 03,Geo_Data_Zone2011
S01007274,Kirriemuir - 04,Geo_Data_Zone2011
S01007275,Kirriemuir - 05,Geo_Data_Zone2011
S01007276,Kirriemuir - 06,Geo_Data_Zone2011
S01007277,Kirriemuir - 07,Geo_Data_Zone2011
S01007278,Kirriemuir - 08,Geo_Data_Zone2011
S01007279,Angus Glens - 01,Geo_Data_Zone2011
S01007280,Angus Glens - 02,Geo_Data_Zone2011
S01007281,Angus Glens - 03,Geo_Data_Zone2011
S01007282,Angus Glens - 04,Geo_Data_Zone2011
S01007283,Angus Glens - 05,Geo_Data_Zone2011
S01007284,"Mull, Iona, Coll and Tiree - 01",Geo_Data_Zone2011
S01007285,"Mull, Iona, Coll and Tiree - 02",Geo_Data_Zone2011
S01007286,"Mull, Iona, Coll and Tiree - 03",Geo_Data_Zone2011
S01007287,"Mull, Iona, Coll and Tiree - 04",Geo_Data_Zone2011
S01007288,"Mull, Iona, Coll and Tiree - 05",Geo_Data_Zone2011
S01007289,Oban South - 01,Geo_Data_Zone2011
S01007290,Oban South - 02,Geo_Data_Zone2011
S01007291,Oban South - 03,Geo_Data_Zone2011
S01007292,Oban South - 04,Geo_Data_Zone2011
S01007293,Oban South - 05,Geo_Data_Zone2011
S01007294,Oban South - 06,Geo_Data_Zone2011
S01007295,Oban South - 07,Geo_Data_Zone2011
S01007296,Oban South - 08,Geo_Data_Zone2011
S01007297,Oban North - 01,Geo_Data_Zone2011
S01007298,Oban North - 02,Geo_Data_Zone2011
S01007299,Oban North - 03,Geo_Data_Zone2011
S01007300,Oban North - 04,Geo_Data_Zone2011
S01007301,Benderloch Trail - 01,Geo_Data_Zone2011
S01007302,Benderloch Trail - 02,Geo_Data_Zone2011
S01007303,Benderloch Trail - 03,Geo_Data_Zone2011
S01007304,Benderloch Trail - 04,Geo_Data_Zone2011
S01007305,Benderloch Trail - 05,Geo_Data_Zone2011
S01007306,Benderloch Trail - 06,Geo_Data_Zone2011
S01007307,Benderloch Trail - 07,Geo_Data_Zone2011
S01007308,Loch Awe - 01,Geo_Data_Zone2011
S01007309,Loch Awe - 02,Geo_Data_Zone2011
S01007310,Loch Awe - 03,Geo_Data_Zone2011
S01007311,Mid Argyll - 01,Geo_Data_Zone2011
S01007312,Mid Argyll - 02,Geo_Data_Zone2011
S01007313,Mid Argyll - 03,Geo_Data_Zone2011
S01007314,Mid Argyll - 04,Geo_Data_Zone2011
S01007315,Greater Lochgilphead - 01,Geo_Data_Zone2011
S01007316,Greater Lochgilphead - 02,Geo_Data_Zone2011
S01007317,Greater Lochgilphead - 03,Geo_Data_Zone2011
S01007318,Greater Lochgilphead - 04,Geo_Data_Zone2011
S01007319,Greater Lochgilphead - 05,Geo_Data_Zone2011
S01007320,Knapdale - 01,Geo_Data_Zone2011
S01007321,Knapdale - 02,Geo_Data_Zone2011
S01007322,Knapdale - 03,Geo_Data_Zone2011
S01007323,Knapdale - 04,Geo_Data_Zone2011
S01007324,Whisky Isles - 01,Geo_Data_Zone2011
S01007325,Whisky Isles - 02,Geo_Data_Zone2011
S01007326,Whisky Isles - 03,Geo_Data_Zone2011
S01007327,Whisky Isles - 04,Geo_Data_Zone2011
S01007328,Whisky Isles - 05,Geo_Data_Zone2011
S01007329,Kintyre Trail - 01,Geo_Data_Zone2011
S01007330,Kintyre Trail - 02,Geo_Data_Zone2011
S01007331,Kintyre Trail - 03,Geo_Data_Zone2011
S01007332,Kintyre Trail - 04,Geo_Data_Zone2011
S01007333,Campbeltown - 01,Geo_Data_Zone2011
S01007334,Campbeltown - 02,Geo_Data_Zone2011
S01007335,Campbeltown - 03,Geo_Data_Zone2011
S01007336,Campbeltown - 04,Geo_Data_Zone2011
S01007337,Campbeltown - 05,Geo_Data_Zone2011
S01007338,Campbeltown - 06,Geo_Data_Zone2011
S01007339,Campbeltown - 07,Geo_Data_Zone2011
S01007340,Bute - 01,Geo_Data_Zone2011
S01007341,Bute - 02,Geo_Data_Zone2011
S01007342,Bute - 03,Geo_Data_Zone2011
S01007343,Bute - 04,Geo_Data_Zone2011
S01007344,Rothesay Town - 01,Geo_Data_Zone2011
S01007345,Rothesay Town - 02,Geo_Data_Zone2011
S01007346,Rothesay Town - 03,Geo_Data_Zone2011
S01007347,Rothesay Town - 04,Geo_Data_Zone2011
S01007348,Rothesay Town - 05,Geo_Data_Zone2011
S01007349,Rothesay Town - 06,Geo_Data_Zone2011
S01007350,Rothesay Town - 07,Geo_Data_Zone2011
S01007351,Cowal South - 01,Geo_Data_Zone2011
S01007352,Cowal South - 02,Geo_Data_Zone2011
S01007353,Cowal South - 03,Geo_Data_Zone2011
S01007354,Cowal South - 04,Geo_Data_Zone2011
S01007355,Cowal North - 01,Geo_Data_Zone2011
S01007356,Cowal North - 02,Geo_Data_Zone2011
S01007357,Cowal North - 03,Geo_Data_Zone2011
S01007358,Cowal North - 04,Geo_Data_Zone2011
S01007359,Hunter's Quay - 01,Geo_Data_Zone2011
S01007360,Hunter's Quay - 02,Geo_Data_Zone2011
S01007361,Hunter's Quay - 03,Geo_Data_Zone2011
S01007362,Hunter's Quay - 04,Geo_Data_Zone2011
S01007363,Hunter's Quay - 05,Geo_Data_Zone2011
S01007364,Hunter's Quay - 06,Geo_Data_Zone2011
S01007365,Hunter's Quay - 07,Geo_Data_Zone2011
S01007366,Dunoon - 01,Geo_Data_Zone2011
S01007367,Dunoon - 02,Geo_Data_Zone2011
S01007368,Dunoon - 03,Geo_Data_Zone2011
S01007369,Dunoon - 04,Geo_Data_Zone2011
S01007370,Dunoon - 05,Geo_Data_Zone2011
S01007371,Dunoon - 06,Geo_Data_Zone2011
S01007372,Dunoon - 07,Geo_Data_Zone2011
S01007373,Garelochhead - 01,Geo_Data_Zone2011
S01007374,Garelochhead - 02,Geo_Data_Zone2011
S01007375,Garelochhead - 03,Geo_Data_Zone2011
S01007376,Garelochhead - 04,Geo_Data_Zone2011
S01007377,Garelochhead - 05,Geo_Data_Zone2011
S01007378,Garelochhead - 06,Geo_Data_Zone2011
S01007379,Garelochhead - 07,Geo_Data_Zone2011
S01007380,Garelochhead - 08,Geo_Data_Zone2011
S01007381,Helensburgh West and Rhu - 01,Geo_Data_Zone2011
S01007382,Helensburgh West and Rhu - 02,Geo_Data_Zone2011
S01007383,Helensburgh West and Rhu - 03,Geo_Data_Zone2011
S01007384,Helensburgh West and Rhu - 04,Geo_Data_Zone2011
S01007385,Helensburgh West and Rhu - 05,Geo_Data_Zone2011
S01007386,Helensburgh West and Rhu - 06,Geo_Data_Zone2011
